frame,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,nose_x,nose_y,shoulder_diff,head_forward,posture
1,0.8032861948013306,0.9006698131561279,0.21840167045593262,0.8693228960037231,0.4858856797218323,0.5856615304946899,0.031346917152404785,-0.024958252906799316,Good
2,0.7923384308815002,0.8967224359512329,0.2160741537809372,0.8680869936943054,0.47950586676597595,0.570665717124939,0.02863544225692749,-0.024700425565242767,Good
3,0.776229977607727,0.8912460207939148,0.20679178833961487,0.8680864572525024,0.46616441011428833,0.56193608045578,0.023159563541412354,-0.02534647285938263,Good
4,0.7616848945617676,0.8821701407432556,0.20360822975635529,0.8652862310409546,0.44936543703079224,0.5537421703338623,0.016883909702301025,-0.033281125128269196,Good
5,0.7521234154701233,0.870025098323822,0.2002359926700592,0.8633304834365845,0.44992417097091675,0.538864254951477,0.006694614887237549,-0.0262555330991745,Good
6,0.7459416389465332,0.8684333562850952,0.19867290556430817,0.8623918890953064,0.45241355895996094,0.5238683819770813,0.006041467189788818,-0.019893713295459747,Good
7,0.7391535043716431,0.8682526350021362,0.184368297457695,0.8623824715614319,0.4331088066101074,0.5248004198074341,0.005870163440704346,-0.028652094304561615,Good
8,0.719743013381958,0.8588553071022034,0.17262990772724152,0.8635293841362,0.4249826967716217,0.5272179245948792,0.004674077033996582,-0.021203763782978058,Good
9,0.7133674025535583,0.8587690591812134,0.16536639630794525,0.8641001582145691,0.4055483341217041,0.5324394106864929,0.005331099033355713,-0.0338185653090477,Good
10,0.6660441756248474,0.8518633246421814,0.14515803754329681,0.8696448802947998,0.36032816767692566,0.5470095872879028,0.017781555652618408,-0.045272938907146454,Good
11,0.6564047336578369,0.8481543660163879,0.13823750615119934,0.8797041177749634,0.33343973755836487,0.5565498471260071,0.03154975175857544,-0.06388138234615326,Good
12,0.6586145162582397,0.8410128951072693,0.12739361822605133,0.8993852734565735,0.3548876643180847,0.5564669966697693,0.0583723783493042,-0.03811640292406082,Bad - Slouching
13,0.6557397842407227,0.836650550365448,0.12148074805736542,0.9097880721092224,0.3632667660713196,0.5581017136573792,0.07313752174377441,-0.025343500077724457,Bad - Slouching
14,0.6633464097976685,0.8347356915473938,0.12502072751522064,0.9115339517593384,0.35634875297546387,0.5645904541015625,0.07679826021194458,-0.03783481568098068,Bad - Slouching
15,0.6682729125022888,0.8331400752067566,0.12814927101135254,0.9103051424026489,0.3533584177494049,0.5652019381523132,0.07716506719589233,-0.04485267400741577,Bad - Slouching
16,0.6703213453292847,0.8307434916496277,0.1302933245897293,0.9092006683349609,0.35195639729499817,0.5684569478034973,0.07845717668533325,-0.04835093766450882,Bad - Slouching
17,0.6723218560218811,0.8306039571762085,0.1365819275379181,0.9065389633178711,0.3546008765697479,0.5683890581130981,0.0759350061416626,-0.04985101521015167,Bad - Slouching
18,0.700758695602417,0.8308050036430359,0.17268142104148865,0.9058464169502258,0.3839361071586609,0.5604220032691956,0.07504141330718994,-0.05278395116329193,Bad - Slouching
19,0.7115572690963745,0.8311886191368103,0.19624744355678558,0.8970950841903687,0.4013068675994873,0.5556068420410156,0.06590646505355835,-0.05259548872709274,Bad - Slouching
20,0.7247380018234253,0.8314759135246277,0.2135585993528366,0.8881989121437073,0.4190661311149597,0.5397922992706299,0.05672299861907959,-0.050082169473171234,Bad - Slouching
21,0.7311646342277527,0.8320894837379456,0.22018401324748993,0.8752385377883911,0.4405638575553894,0.5337387323379517,0.04314905405044556,-0.0351104661822319,Good
22,0.7563275098800659,0.845126211643219,0.21857519447803497,0.8755095601081848,0.4658421576023102,0.5302119851112366,0.03038334846496582,-0.021609194576740265,Good
23,0.7808103561401367,0.8674991726875305,0.2347249984741211,0.8753387331962585,0.4835868775844574,0.5275424718856812,0.007839560508728027,-0.02418079972267151,Good
24,0.802074134349823,0.877833366394043,0.2477647066116333,0.8748456835746765,0.5120009779930115,0.524135410785675,0.002987682819366455,-0.012918442487716675,Good
25,0.8578710556030273,0.8975284099578857,0.2840026021003723,0.8747291564941406,0.5887792110443115,0.5175937414169312,0.022799253463745117,0.017842382192611694,Good
26,0.8694545030593872,0.9098370671272278,0.298592746257782,0.874336302280426,0.589486300945282,0.49734026193618774,0.03550076484680176,0.005462676286697388,Good
27,0.8801020383834839,0.9145194292068481,0.29519277811050415,0.8829562664031982,0.6085019111633301,0.488930344581604,0.0315631628036499,0.02085450291633606,Good
28,0.8854416608810425,0.9184243083000183,0.30558615922927856,0.8833885192871094,0.6150806546211243,0.48199889063835144,0.035035789012908936,0.019566744565963745,Good
29,0.8827005624771118,0.9164330959320068,0.30612945556640625,0.8836856484413147,0.6238784790039062,0.4796350598335266,0.03274744749069214,0.029463469982147217,Good
30,0.8868276476860046,0.9180755019187927,0.30536922812461853,0.8835567235946655,0.6255060434341431,0.4819500744342804,0.0345187783241272,0.029407605528831482,Good
31,0.8768172264099121,0.9162437915802002,0.29646021127700806,0.8726176619529724,0.6099239587783813,0.46627140045166016,0.04362612962722778,0.023285239934921265,Good
32,0.858250617980957,0.9080286622047424,0.2852911651134491,0.8562494516372681,0.6040521860122681,0.4602622985839844,0.051779210567474365,0.032281294465065,Bad - Slouching
33,0.8240863680839539,0.8939852118492126,0.256955087184906,0.844839334487915,0.5846915245056152,0.451038658618927,0.04914587736129761,0.0441707968711853,Good
34,0.7931388020515442,0.8791810274124146,0.2343306839466095,0.840772807598114,0.547307014465332,0.4413169324398041,0.03840821981430054,0.03357227146625519,Good
35,0.7584060430526733,0.8625210523605347,0.20144858956336975,0.8422995209693909,0.48422542214393616,0.43792441487312317,0.0202215313911438,0.004298105835914612,Good
36,0.7384775876998901,0.8483005166053772,0.18752574920654297,0.843458354473114,0.46670302748680115,0.4366898536682129,0.004842162132263184,0.0037013590335845947,Good
37,0.7260515093803406,0.8388783931732178,0.16622427105903625,0.8441430926322937,0.4516936242580414,0.4286201596260071,0.005264699459075928,0.005555734038352966,Good
38,0.7148690223693848,0.831787645816803,0.15932050347328186,0.8448622226715088,0.41537246108055115,0.4190913140773773,0.01307457685470581,-0.021722301840782166,Good
39,0.6652520895004272,0.8059071898460388,0.1320396065711975,0.8457441329956055,0.35311514139175415,0.39989539980888367,0.03983694314956665,-0.04553070664405823,Good
40,0.6515368819236755,0.787506103515625,0.11592167615890503,0.8463553190231323,0.33223292231559753,0.3879844546318054,0.058849215507507324,-0.05149635672569275,Bad - Slouching
41,0.6501265168190002,0.7797803282737732,0.11295374482870102,0.8466134667396545,0.31650084257125854,0.37697046995162964,0.06683313846588135,-0.06503928825259209,Bad - Slouching
42,0.6571351885795593,0.7789075374603271,0.11024276912212372,0.8501368761062622,0.3217897117137909,0.36294886469841003,0.07122933864593506,-0.06189926713705063,Bad - Slouching
43,0.666414737701416,0.7773328423500061,0.1122317761182785,0.8503307104110718,0.3133004307746887,0.35417991876602173,0.07299786806106567,-0.07602282613515854,Bad - Slouching
44,0.6682376861572266,0.7747340798377991,0.11071942746639252,0.8503072261810303,0.319506973028183,0.34922730922698975,0.0755731463432312,-0.06997158378362656,Bad - Slouching
